id	filename	md5	size	state
325aaec2-6465-465c-a785-96dfca9ae3de	TCGA-BH-A0DI-01Z-00-DX1.6A42D535-8842-4C36-8299-A40E9E56759D.svs	2be2432c7f8edeb0f09fef2ef614e719	1319427451	released
f7abab4e-54fa-491e-a67a-d401cdc23e1e	TCGA-BH-A0C7-01Z-00-DX1.C70D358E-C48F-4F69-86CE-3218E9C95837.svs	df727ed01a27649e077abd1995c14d7b	1743079165	released
b5fcf039-cf23-4df8-811e-048d9d4fa9d6	TCGA-BH-A18H-01Z-00-DX1.4EC9108F-04C2-4B28-BD74-97A414C9A536.svs	4b8774c78b6265c3396870181c3e8350	1413698891	released
38130638-4a19-4562-91dc-6bfeeedd676a	TCGA-A2-A0D3-01Z-00-DX1.D18CE1C0-291D-41C1-8F71-2A0551F8C661.svs	c38c484d85e8efbb992cd719a6e90862	586363881	released
07610b04-f505-419b-95ec-1789f1869a3a	TCGA-BH-A0HU-01Z-00-DX1.73B38904-E4F8-4F45-BD75-A27EC833B6DE.svs	ace63dbdf3eef5ad14ccc2d91aa95937	999267741	released
e6ab1786-2cf7-4346-900b-54b9d87199b8	TCGA-AR-A1AH-01Z-00-DX1.5D5D7774-77BB-4EA0-9E8E-A8D28F70A575.svs	ac127759f6a9805ea0250968927d966e	1618455033	released
312830d8-fc88-4968-9176-e2240fd4d2d9	TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F.svs	34c2b5df6a6fbece588865fc26844bf4	1642702571	released
eb295196-fd86-44e1-b176-58f5a4e07958	TCGA-BH-A0DH-01Z-00-DX1.968AA1FD-068C-4B90-8C95-85BF2EFC3E3F.svs	3d82a3837d195f8172b08c700319b804	1249224067	released
5bd6489c-1f84-40bc-bf04-02ee13419af3	TCGA-A2-A0ET-01Z-00-DX1.41E86BB9-EA52-4615-94E7-0F09DDB094F4.svs	6db79c8143ad84825cd15286be9b4573	1154337751	released
9b91d3c8-c250-4f74-9ff7-bb8d11f813a7	TCGA-D8-A1XL-01Z-00-DX1.FDF07020-8F40-4C00-9023-E5F40E0D8A7C.svs	f480b960a74b118291858c94ce115f0f	713303157	released
fb9961aa-e11f-4f75-bc5a-990e9302ae6e	TCGA-BH-A202-01Z-00-DX1.8CECDB74-5E6F-4CE8-B52C-A89E574F38FB.svs	7817d7ead479f8519a925f4e2c5c8326	1665591999	released
47643fe3-83c8-4afb-ae7f-3f494d6dbadf	TCGA-B6-A0X5-01Z-00-DX1.02A9FF1E-EA20-4F2D-A2BB-427A287DE3FD.svs	18610b4e5d56965b65af30d17d4a3338	1093430713	released
03f5138d-0f0d-4e6c-a9cb-2598a9eaa587	TCGA-A2-A259-01Z-00-DX1.7289CD72-CB74-41D4-B4AC-4EA5FDFEC666.svs	52a2c64d2fd2f4286cd5790e4b351e5d	1768071111	released
6d2f8fba-faea-44f7-9be5-8bcf2de8ebd6	TCGA-C8-A1HN-01Z-00-DX1.7EBBEAB1-EBB7-456F-8848-AFE2263242B7.svs	0690252e3b94d802b98b956a3a02993f	694961431	released
83941cc5-0b4f-4b32-b73d-d9e825c01591	TCGA-A2-A25E-01Z-00-DX1.46D1950B-0BAF-4A44-B58F-CD738E74CB27.svs	0a01463a6bfb179c9996fc51df63429a	1217659365	released
f8e3fd86-6049-498b-b6c7-222541de66e7	TCGA-A2-A0CW-01Z-00-DX1.8E313A22-B0E8-44CF-ADEA-8BF29BA23FFE.svs	db1db855e362435047b6f4bab3cd47df	667279677	released
f9415b74-ee9c-4e63-8deb-5fb8766256f8	TCGA-AR-A0TP-01Z-00-DX1.58E6A3A6-D1D7-4AE5-87A5-E823F04CBB2F.svs	1cbf68be51fc1d86d351c2f785d9bc77	1230288899	released
4a843a81-6c41-4c5f-a6de-aff7b600e2dc	TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF.svs	5d775444786dece149c5ef91fd1b89ef	1153784441	released
248c960a-1ed6-4393-9bdd-82dffe30786e	TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.svs	e6ef095ea81c419482dbaffc44207cdd	835466789	released
035f4d0d-78f8-4df0-94a2-112922f584a8	TCGA-AR-A0TY-01Z-00-DX1.089EB6B4-9921-441D-84F3-C64C97AFC3B4.svs	fdbe528fcf60748f03aefb9d1ad6d401	969891489	released
ded10b7f-e408-4b52-b735-dfc530e6bc5f	TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA.svs	5cd5b94b10ed6df271460e33954ff967	1026164573	released
dbc1e046-61ad-4433-bca7-3427cec6d465	TCGA-C8-A26Z-01Z-00-DX1.1A15D951-F3BD-4024-91DD-E7633C09A837.svs	85594addd322acdb3273760fd62b0b41	1111391139	released
67e1c57d-aa8a-4356-8cfc-2f4ac2526825	TCGA-BH-A0B6-01Z-00-DX1.4D982935-F600-4F37-ABB5-13AF74F4FDC4.svs	ae94bfac34d0f5c3c8c941d52ef077a2	1206739751	released
454d3eb9-ff96-4cd4-9dec-17252819ed13	TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB.svs	b4c4754d0cff2443121e8985a531a4df	1433341729	released
23e2ba74-3457-4f1a-8c12-ea00af16c49c	TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B.svs	402a25f50563a0c426f5aa7868365267	1542549997	released
6f2fa6e0-1e06-413c-a5ea-e3cddf24f1be	TCGA-A7-A2KD-01Z-00-DX1.BFF2DFC8-1D95-4DC2-98FC-5BD7D7C6CDF5.svs	91cc84aea07e5d657cff549880f59d37	1054498032	released
c339bed8-3d9d-4985-a4bd-ae2d3fb17562	TCGA-B6-A0RM-01Z-00-DX1.31DE3E32-7996-4D30-BB5F-72C94409C940.svs	3aa12400d047a5f26da4a589e3499bc1	916433789	released
d15f6213-f780-4794-8ad3-ad9fd635f9b2	TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.svs	aaec48746dbbe81579c75e8b59438d65	1162280135	released
a4e25e73-263e-42a0-9cc2-5fa6fd09e083	TCGA-BH-A0BD-01Z-00-DX1.CD4A6FC2-BA8C-4E30-972A-E6CD1BEAD8AD.svs	c31dc90bb86899688f43c211d1515339	1161629023	released
1b4fc678-eb7a-46e8-aa8e-c0a6c8fc6c84	TCGA-AR-A0TX-01Z-00-DX1.5BEA4E65-8CEC-49B2-9F29-DBE53E8ED46E.svs	823d706af1be441d1578aa2b1d269366	488012489	released
a7a3f543-f309-48eb-a407-3523c3ad62df	TCGA-D8-A1X6-01Z-00-DX1.ABF237D4-708C-46A5-AEF8-58712E5DCC04.svs	390b66624a107741c53560f4847eb505	1422122729	released
4c86cd2f-5727-4908-970a-0d05823c72a8	TCGA-BH-A18P-01Z-00-DX1.C66642D3-BE44-4D65-B4AE-C1C3D959D22C.svs	355b45b3b0b3eeafb3eda8283bf33480	1425164935	released
a5e25681-8800-4d3d-a202-35d2216175c6	TCGA-BH-A18F-01Z-00-DX1.81A81589-2D77-4CD6-BD34-76E292AA031D.svs	cce923873917511905a02967eb0057b1	866962087	released
3b9b1b74-c016-4bb4-a661-39f99208ca44	TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129.svs	99cde85cd677462a7988bf3c76ed3031	627084155	released
df1645c7-0db5-4262-8c8d-b8577f272914	TCGA-A2-A0YJ-01Z-00-DX1.8135C74E-DAA8-4C8E-AF14-A4B5B57695BE.svs	6624209193dcfd0946ca4bb029697ebb	927073895	released
7fae3714-bbff-4d1d-870b-aba42219f4d5	TCGA-C8-A12M-01Z-00-DX1.0C5F2DED-873F-4C86-97A2-2AA76A6236DF.svs	027fd20bc19e0a06f8cb6aca3ae82744	882669937	released
db730e4d-857f-46e1-a1f4-d15daacfa969	TCGA-AR-A0TW-01Z-00-DX1.0C1EAE07-6BA6-4908-89E1-0133F3640174.svs	dadd3fe07efe9f6152b1b8149a446643	2401246195	released
f071614d-2ddf-42c8-92a1-ef24cbee8bfc	TCGA-C8-A12N-01Z-00-DX1.8E50110E-A6C0-496F-B44E-7190096C113E.svs	c5d8a95259f5b822d87a698007d1e352	719258079	released
7948d948-e56b-4f79-a718-abbf8e6a3fd1	TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797.svs	30037b0f1b9e88b8874711731df97605	1180528309	released
0bd7ca22-a281-427c-a5ef-b59b5dd02da3	TCGA-BH-A0DE-01Z-00-DX1.64A0340A-8146-48E8-AAF7-4035988B9152.svs	914377416af8293e6cf5a04282295ef1	804930637	released
724c52cb-9e6e-4a8d-9693-7fca34e77faa	TCGA-BH-A0DD-01Z-00-DX1.2242DD1F-0B7C-4B43-A7A9-8130D2BDEE78.svs	6cdabb3fa1122b8729e19b5926016669	1168871643	released
26c329ee-1a8e-4905-96db-8d7510015822	TCGA-BH-A0BF-01Z-00-DX1.934DF984-9054-4B20-B85B-9CF94B8DC3D4.svs	1e0e82d5c535b35b1f33ebbbb41d854f	1638898879	released
8445cfc1-a20a-4b5b-861a-ae8412f4d497	TCGA-BH-A0BP-01Z-00-DX1.63A87C1D-87FA-494D-9836-74290B5DC30D.svs	d09073ad482ecc11d8d47ffe02a58778	511424435	released
a29c30d7-2459-49e5-9628-72cac16adfac	TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C.svs	5138c1b7af27ebc5548dd649b467f760	900262669	released
7d6fb9c7-888f-4fd5-a6ae-62a4d7efdeca	TCGA-BH-A0EA-01Z-00-DX1.85FF2B48-2AF7-4C15-A7E6-FCA68CAB76C7.svs	ed63fe45c403899ad93f171b056cfebb	792774311	released
fbcf506f-03f3-4c27-930d-dffd828f8680	TCGA-BH-A0DV-01Z-00-DX1.2F0B5FB3-40F0-4D27-BFAC-390FB9A42B39.svs	67896ca0048f03770e37e555b2e9a075	1507162871	released
